X,Y
-0.7730192981641688,-219.10375256977608
-0.39403432663661625,-334.85935686060645
0.6303599813305137,-16.232548783926156
-0.3504177706433235,-179.03461822681857
-1.4913279359161995,-109.71031608881512
-0.11912931296359269,-250.99256045747342
-1.7425470308998767,-15.976454859338816
1.0855018412243935,243.83591640901255
-0.3183931987797131,78.93612790617597
-1.4694212017547121,-207.04544979437298
0.4834201926534106,118.12940526524773
-0.9441667683187522,55.23984553565137
0.011851960885675819,40.826400887535925
1.8944648217107016,56.20648795980745
-0.3916677528874781,-295.8786365086633
0.19083294204421436,-91.16107572687525
-0.035810532682792044,28.454745691268187
1.1141074793293573,29.435447907779903
-1.30737478116257,-99.69554453055372
0.1777511490844626,130.01639681492412
-0.5312020215752725,-230.59328108667916
-0.9150955160140732,-144.89786463978274
1.1956674221994987,-43.616019755224656
0.9510244428872375,105.73110765724745
0.7169679644786472,263.44963688466134
-1.2692785147899388,-160.1080135244118
0.21335727812648075,161.23606764949324
1.213322582468803,142.08075682984625
0.5029108331644615,275.8629815138763
-0.3537992612273595,-19.29987674987084
-0.8137745814052059,14.303939874829325
0.20001145073476853,51.31609188956763
0.38291744721620824,25.798097703917982
1.1099398039727728,103.33016445310862
0.33458662315836596,117.36147630506815
-0.5466923020587231,-291.09495067166245
0.038209047419819474,25.36934709451919
-0.5040534558328146,-62.01752338133383
1.6760144812393318,156.91950295005
-0.852337527847364,-87.13575711467598
1.0255456357625177,124.06406666785786
0.4918799598463702,187.4221571608775
-1.1829033327234968,-213.00072200849525
1.1109270056948257,80.85228073142795
-0.20860676033306622,-37.36488917101711
1.2331747882391024,56.87202035000274
-2.0781443150393404,-237.87339309623982
-0.9271963441906571,-134.5823897550618
0.24680659168346927,-68.25389445625177
0.2693528633098575,-104.39309629624877
-2.11,320.0
-1.991,303.0
1.931,-297.0
