"y","x1","x2"
0,-0.116000337846196,-0.627434165627883
0,0.607392420459173,-0.601519341393705
0,0.0565058607125451,-0.817577876113894
0,0.542940383793836,-0.471890295131423
0,-0.759819638141973,0.213101459651043
0,0.388695391347935,0.670368685880191
0,-0.440858998899334,0.863954050313634
0,-0.764284646255701,-0.0443462366666953
0,-0.112645729861496,-0.798874458154544
0,0.733415507583968,-0.0473597575341173
0,0.733619174178955,0.161736384464316
0,0.477975388895986,0.678942363015791
0,-0.0696848171915432,-0.772666614636647
0,0.751807471991384,0.00536903699022621
0,-0.543352949223993,0.442623817144978
0,-0.750600404891051,0.180229879209297
0,-0.658723021537261,0.558008840024939
0,-0.553047779629357,0.388765628353186
0,0.421488769066315,0.880775516196134
0,0.761120772301387,-0.238562350839123
0,-0.785579783186957,0.235056086198298
0,-0.433497932559477,0.828118150199785
0,0.784708669605001,-0.173254364620118
0,-0.23295383546947,-0.85115499871622
0,-0.38739600247048,-0.496475332071436
0,-0.65288548206875,0.541300011698878
0,-0.333069365957587,-0.994038742813748
0,-0.808151132830752,-0.229610720649589
0,0.121028362022057,0.812553687490182
0,-0.615520060493068,0.0599098668918619
0,0.189217858530041,-0.683103931999407
0,0.794532920623783,0.0299055400464601
0,0.289696391048412,0.702038029459188
0,-0.379209186707801,-0.830565536523723
0,-0.603880377762997,0.642224784873568
0,-0.521139272884514,0.617008150413978
0,0.641916889994793,-0.694028887116397
0,0.690097481973731,-0.474367478411024
0,-0.57931395321574,-0.526633436701342
0,0.499250346985659,0.559390041225696
0,0.171639176255074,-0.836933505879161
0,-0.676536053803089,0.322523388955059
0,0.788528712797001,-0.387685789707637
0,0.120797831019347,-0.821258481661929
0,-0.0565983044373881,0.929300448656147
0,-0.380733855592937,0.79319991131113
0,0.822532046984826,0.326830746020376
0,0.727649830394514,0.203770397395897
0,0.710581876082028,0.256096677984406
0,-0.564690466733108,-0.568555409530413
0,0.640097433321607,-0.145317265849258
0,0.34409182002041,-0.651827394997883
0,-0.327523946792915,0.7564949274652
0,0.208554127344299,0.881501241900853
0,-0.0969316037626171,-0.877799227402769
0,-0.810511965364403,0.00386520577281718
0,-0.0793266345940237,-0.620780826834118
0,0.756707696467076,0.418086615355669
0,-0.744183207901663,0.319096100461699
0,0.0667278674385188,0.789511799265707
0,0.232189210857804,-0.86870014404479
0,-0.0389442893175314,0.713012159248892
0,0.768850895842694,-0.0678853521663632
0,0.0434616058579598,-1.00568604940266
0,0.732888956207761,-0.093623030632379
0,0.161215614193752,0.81578409658281
0,0.821441834375882,-0.274299337754536
0,0.370727306202126,0.506624802595236
0,-0.473744265355572,-0.345821466901368
0,0.761617975257692,-0.266489944315576
0,-0.33495917457999,-0.821087678598719
0,-0.570650475192852,-0.0198491785094784
0,-0.547821396965978,0.562216010212831
0,-0.396912002990166,0.663459276487358
0,0.934479088287147,0.292319457022624
0,-0.636093025512946,-0.589464157319482
0,0.756324605553062,-0.186876908375751
0,-0.450515872577206,-0.662560286819586
0,-0.951418914019802,-0.0616108260192104
0,0.474367971991266,0.653759480254681
0,0.554662123547479,-0.587334196524489
0,-0.719103262146036,-0.0654309197631456
0,0.815450695873084,0.0443523486377273
0,0.820528621328155,0.0994418625053809
0,0.547074120272666,0.700835018526791
0,-0.255282574815955,0.708630978114501
0,0.400839252290257,-0.778729184374519
0,-0.735746518727075,-0.0108396709654143
0,0.284960061813151,-0.814349417675252
0,0.765683163091423,0.306722663930902
0,0.656469041126338,-0.319276257899667
0,0.265685550760054,-0.694151554119283
0,0.68090001942097,0.367743665146157
0,-0.558756051286468,-0.410960561512424
0,-0.173259504886224,-0.770113824206457
0,-0.873793438851096,-0.0762078364886891
0,-0.200613408063662,-1.05585088412355
0,-0.000267243303692411,-0.791606479182264
0,0.704683506555882,0.483059659667619
0,-0.701027441582978,0.524105256483925
0,-0.198310834949071,0.691248501455139
0,-0.666687630301609,-0.604755478415647
0,0.834582452459626,-0.136089564836957
0,-0.483641483788946,-0.44405135447729
0,-0.76650811707627,-0.103539375636048
0,0.707037951180479,-0.496889402550711
0,-0.492770091568035,-0.576625265493029
0,0.496168727152111,-0.567799774588006
0,-0.00506177093717197,0.720732824012756
0,0.148952030975357,0.667734348637386
0,-0.673009922376492,-0.553040405425751
0,-0.689150532317522,0.61964180474478
0,0.0260163018534586,-0.785254038745037
0,-0.544781024823636,0.513285064774817
0,0.26440438183198,-0.910682477597076
0,0.65012393620312,-0.437708799915959
0,0.800123933909055,-0.0805763913473512
0,-0.722047608404934,-0.445271726018565
0,0.680781879691814,0.0405300619448323
0,-0.315669598726446,0.662256904267398
0,-0.685734452548139,-0.268797474684305
0,-0.726600280248698,-0.068304236225419
0,0.724998259001757,0.458258822784538
0,-0.239722211639157,-0.537672287236541
0,-0.205580984876185,-0.800101710103429
0,0.283927153889348,-0.869531327576906
0,0.752511819108636,-0.27585346543261
0,0.298023505513266,0.708713993582148
0,-0.126080504509534,0.693004645769054
0,0.128678025607775,-0.83751380463844
0,0.634342833052517,0.135309873711859
0,-0.384666357049703,-0.720129596561175
0,0.273925248372698,-0.658187348421837
0,-0.497847355398877,-0.820041232289143
0,0.812570542107741,-0.295576726604484
0,0.590376004957671,-0.591533983232002
0,-0.263070903296613,-0.766342895409464
0,0.290727508297551,0.672305493611334
0,0.733907222458694,0.516103948400958
0,0.310835559024139,-0.818555946423636
0,-0.750094136343684,-0.103282973821148
0,-0.253082320579799,-0.683240998841537
0,0.163988549868656,0.763550107029945
0,-0.575230070139797,-0.612117353910221
0,0.423358745601601,0.560244583168986
0,0.791460802824818,-0.208147293134108
0,0.583839993247618,-0.036325352976834
0,-0.737518734452693,0.0165028825952376
0,0.633196219911675,-0.349930321675062
0,-0.587627969266014,0.609211547088076
1,0.489781263611117,-0.931288641698187
1,-0.932886071103823,-0.362881922261605
1,0.270569876458333,-0.916857314966811
1,-0.669745707525917,0.897622607549895
1,0.254612937549746,0.954890853777974
1,0.217626232352151,-0.979946621172214
